Store,CompetitionDistance,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Promo2_0,Promo2_1,Promo_Jan,Promo_Feb,Promo_Mar,Promo_Apr,Promo_May,Promo_Jun,Promo_Jul,Promo_Aug,Promo_Sept,Promo_Oct,Promo_Nov,Promo_Dec,CompetitionDistance_log,CompMonth_sin,CompMonth_cos,PromoWeek_sin,PromoWeek_cos,CompetitionAgeMonths,Promo2AgeWeeks,CompetitionDistance_bin_Close,CompetitionDistance_bin_Far,CompetitionDistance_bin_Very_Far
688,9.83953552604361,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3832001469425332,-0.8660254037844385,-0.5000000000000004,0.992708874098054,-0.12053668025532288,0,225,0,0,1
689,9.618535084655214,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3626010670012905,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,130,225,0,0,1
690,4.61512051684126,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.7254630513334037,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
691,8.016647877057803,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.19907263274692,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,23,306,0,1,0
692,3.713572066704308,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.5504460211620947,-0.8660254037844385,-0.5000000000000004,0.992708874098054,-0.12053668025532288,168,225,0,0,0
693,6.111467339502679,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9617085993863232,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,199,0,0,0
694,6.133398042996649,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.964787704766679,-0.5000000000000004,0.8660254037844384,-0.992708874098054,0.1205366802553232,33,43,0,0,0
695,6.311734809152915,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9894805655993109,-0.4999999999999997,-0.8660254037844388,0.12053668025532305,0.992708874098054,49,186,0,0,0
696,6.066108090103747,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9553098460324838,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
697,8.237743803890933,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.223297678769438,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,199,0,1,0
698,7.490529402060711,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1389513543345293,0.49999999999999994,-0.8660254037844387,0.992708874098054,-0.12053668025532288,51,225,1,0,0
699,5.198497031265826,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.8243068483519838,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,23,130,0,0,0
700,6.7226297948554485,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.044154953031669,-1.0,-1.8369701987210297e-16,-0.12053668025532283,-0.992708874098054,23,108,1,0,0
701,7.280008252884188,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.113843965121815,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,41,225,1,0,0
702,9.053803514155955,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.3079510220274915,-1.0,-1.8369701987210297e-16,-0.7485107481711011,0.6631226582407952,167,298,0,0,1
703,4.394449154672439,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.6853704905634923,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,122,225,0,0,0
704,7.555381944240273,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1465605520799182,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,76,225,1,0,0
705,8.328692583545568,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.233094874659105,-1.0,-1.8369701987210297e-16,0.8229838658936565,-0.5680647467311557,35,221,0,1,0
706,8.965845494750937,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.299163796503128,-1.0,-1.8369701987210297e-16,0.9350162426854148,0.35460488704253557,11,73,0,0,1
707,7.972810784121404,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.194198980845326,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,301,225,0,1,0
708,9.347577390281268,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.336752423741196,-0.8660254037844386,0.5000000000000001,0.8229838658936565,-0.5680647467311557,70,65,0,0,1
709,6.2166061010848646,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9763847732858002,-2.4492935982947064e-16,1.0,0.992708874098054,-0.12053668025532288,56,225,0,0,0
710,7.313886831633462,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1179272289544824,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,83,225,1,0,0
711,9.747476810531971,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3746710117243732,1.0,6.123233995736766e-17,0.5680647467311558,0.8229838658936564,101,286,0,0,1
712,8.491054533806542,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.250349726975968,-1.0,-1.8369701987210297e-16,-0.7485107481711011,0.6631226582407952,95,298,0,1,0
713,5.3981627015177525,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.85601087126303,-1.0,-1.8369701987210297e-16,0.9350162426854148,0.35460488704253557,23,73,0,0,0
714,9.398561160701128,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3416674466435086,-0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,118,125,0,0,1
715,9.603125426926972,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.361148809254716,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,14,225,0,0,1
716,8.071218539969863,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2051066035011075,0.49999999999999994,0.8660254037844387,0.46472317204376906,-0.8854560256532096,91,217,0,1,0
717,5.739792912179234,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9080291992562277,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,199,0,0,0
718,7.00397413672268,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.079938185422248,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,2,225,1,0,0
719,9.010791269515602,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.303663638106665,-1.0,-1.8369701987210297e-16,-0.7485107481711011,0.6631226582407952,23,298,0,0,1
720,9.636979715315752,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.364336582274737,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,53,121,0,0,1
721,8.186185994226083,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.2177008332738546,-1.0,-1.8369701987210297e-16,0.46472317204376906,-0.8854560256532096,35,165,0,1,0
722,3.9318256327243257,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.5957092304038698,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
723,8.639587799629844,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.265878348333749,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,83,130,0,1,0
724,8.682877107057168,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2703590789302623,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
725,9.77229627684378,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.376977678919776,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,38,225,0,0,1
726,10.610069086697326,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.45187274631202,0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,162,225,0,0,1
727,7.62608275807238,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.154790492206105,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,101,225,1,0,0
728,9.546169544733283,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.355762717665308,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
729,9.10286651367095,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.312819196814604,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,50,225,0,0,1
730,7.0825485693553,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0897072397989382,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
731,9.633710883953182,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.36402922682024,-1.0,-1.8369701987210297e-16,0.9350162426854148,0.35460488704253557,23,73,0,0,1
732,10.471099854390229,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4398308162032905,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
733,6.7580945044277305,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0487367504887897,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,190,225,1,0,0
734,5.3981627015177525,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.85601087126303,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,23,99,0,0,0
735,7.560601162768557,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1471704169830814,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,124,225,1,0,0
736,7.409136443920128,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.129318786658012,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
737,4.61512051684126,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.7254630513334037,0.49999999999999994,-0.8660254037844387,-0.5680647467311556,-0.8229838658936566,99,104,0,0,0
738,8.696343057044556,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2717488099969048,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,118,225,0,1,0
739,7.926963544862978,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.18907630849481,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,86,217,0,1,0
740,8.764209507142004,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2787236094023164,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,17,225,0,1,0
741,9.38437770918244,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.340302533451062,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
742,8.385032287813898,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2391161103963153,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
743,8.811503250158239,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2835554983472615,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,141,173,0,1,0
744,7.223295679562314,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1069710629687504,-2.4492935982947064e-16,1.0,-0.992708874098054,0.1205366802553232,44,43,1,0,0
745,9.77854771798028,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3775578363663565,-0.5000000000000004,0.8660254037844384,-0.970941817426052,-0.23931566428755774,21,306,0,0,1
746,8.373553741214627,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.237892292352231,0.8660254037844386,0.5000000000000001,-0.8854560256532096,-0.4647231720437691,54,204,0,1,0
747,10.730750330040015,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4622136273749278,-0.8660254037844385,-0.5000000000000004,0.992708874098054,-0.12053668025532288,84,225,0,0,1
748,7.7752758464868625,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.171938204354923,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,65,225,0,1,0
749,8.134760782418645,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.212087002559735,-0.8660254037844385,-0.5000000000000004,0.992708874098054,-0.12053668025532288,48,17,0,1,0
750,9.06773940337716,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3093361932846412,0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,162,225,0,0,1
751,6.478509642208569,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.012033526440284,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,106,225,0,0,0
752,6.878326468291325,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.0641155041941834,1.0,6.123233995736766e-17,-0.5680647467311556,-0.8229838658936566,29,104,1,0,0
753,6.293419278846481,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.9869724729359572,-0.5000000000000004,0.8660254037844384,-0.8854560256532096,-0.4647231720437691,33,256,0,0,0
754,5.942799375126701,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.9377050613615177,0.49999999999999994,-0.8660254037844387,0.9350162426854148,0.35460488704253557,87,73,0,0,0
755,9.482731125859004,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3497292485541736,-2.4492935982947064e-16,1.0,0.992708874098054,-0.12053668025532288,140,225,0,0,1
756,3.9318256327243257,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.5957092304038698,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,199,0,0,0
757,8.146419323098003,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2133624718885856,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
758,9.892477160016076,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.388072382153103,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,86,225,0,0,1
759,4.709530201312334,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.742136743805324,-0.5000000000000004,0.8660254037844384,-0.5680647467311556,-0.8229838658936566,33,104,0,0,0
760,6.329720905522696,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9919374395287388,0.49999999999999994,0.8660254037844387,0.992708874098054,-0.12053668025532288,55,225,0,0,0
761,7.779466967458324,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1724156959474246,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,35,225,0,1,0
762,7.155396301896734,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.098679831078209,-1.0,-1.8369701987210297e-16,0.9350162426854148,0.35460488704253557,23,125,1,0,0
763,10.380994213509265,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4319447898653266,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,65,225,0,0,1
764,10.184560331647974,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.414534285420979,-1.0,-1.8369701987210297e-16,0.9350162426854148,0.35460488704253557,23,73,0,0,1
765,10.143724181276514,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.4108764857473486,0.49999999999999994,-0.8660254037844387,-0.970941817426052,-0.23931566428755774,195,306,0,0,1
766,9.192278229157774,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.321630397236419,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
767,9.478916074688229,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3493652455560885,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
768,7.875119281040293,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1832517753883782,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,35,225,0,1,0
769,6.734591659972948,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.045702691419236,-1.0,-1.8369701987210297e-16,-0.4647231720437684,0.88545602565321,23,139,1,0,0
770,4.61512051684126,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.7254630513334037,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,4,225,0,0,0
771,9.935034668034255,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3919718244972086,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,95,225,0,0,1
772,7.523481312573497,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.142824862147179,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
773,5.303304908059076,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.8410740844298052,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
774,6.46302945692067,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0099614252030538,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
775,8.849513965486398,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.28742211036112,-2.4492935982947064e-16,1.0,0.46472317204376906,-0.8854560256532096,116,217,0,0,1
776,6.55250788703459,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.0218796785726947,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,76,225,0,0,0
777,9.018089684104345,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.3043924271916545,-0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,130,125,0,0,1
778,5.831882477283517,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9216002545355522,1.2246467991473532e-16,-1.0,-0.992708874098054,0.1205366802553232,146,43,0,0,0
779,9.740439071085758,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.374015970096639,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,136,225,0,0,1
780,9.807031716718498,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3801970071477108,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
781,6.447305862541213,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0078523377987656,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,100,225,0,0,0
782,8.592486175451668,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.26098010195489,-0.8660254037844385,-0.5000000000000004,0.12053668025532305,0.992708874098054,144,186,0,1,0
783,9.648014489106362,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3653734418268924,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
784,6.329720905522696,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9919374395287388,-0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,10,73,0,0,0
785,6.878326468291325,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.0641155041941834,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566,121,104,1,0,0
786,5.673323267171493,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.898117976801967,-0.5000000000000004,0.8660254037844384,0.5680647467311558,0.8229838658936564,105,130,0,0,0
787,8.074337694089515,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2054503961200984,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,74,225,0,1,0
788,7.333676395657684,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1203047028316555,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,29,225,1,0,0
789,9.187174093944344,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.321129487276796,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,145,225,0,0,1
790,9.112837790614943,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3138056851013875,-2.4492935982947064e-16,1.0,0.992708874098054,-0.12053668025532288,140,225,0,0,1
791,8.691314551644853,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2712300773460656,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,100,225,0,1,0
792,9.757362911053992,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.375590442080186,-0.8660254037844386,0.5000000000000001,0.8229838658936565,-0.5680647467311557,70,221,0,0,1
793,7.905072849498666,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1866210974491698,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,109,225,0,1,0
794,8.535229553902337,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2549933136343583,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,107,225,0,1,0
795,6.236369590203704,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.9791196428184719,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,23,256,0,0,0
796,8.879193928110318,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2904309222077877,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,33,225,0,0,1
797,7.645397699428633,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1570271214812515,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,34,43,1,0,0
798,9.165447603085449,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3189944798624955,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,172,225,0,0,1
799,7.901377353792616,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.186206023617281,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
800,7.611347717403621,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.153080835505375,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,13,225,1,0,0
801,10.785828455707216,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4668978313893173,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,28,225,0,0,1
802,6.814542897259958,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.055986471729021,-1.0,-1.8369701987210297e-16,0.46472317204376906,-0.8854560256532096,23,217,1,0,0
803,7.473637108496206,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.136959827177902,-1.0,-1.8369701987210297e-16,0.9350162426854148,0.35460488704253557,23,73,1,0,0
804,7.650168700845001,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1575788237414684,-1.0,-1.8369701987210297e-16,0.12053668025532305,0.992708874098054,23,134,1,0,0
805,10.117428893085538,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.408514047437627,-0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,46,73,0,0,1
806,5.564520407322694,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.881679452127038,-1.0,-1.8369701987210297e-16,-0.822983865893657,0.5680647467311548,23,247,0,0,0
807,8.261268150577648,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.225840988587829,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,88,225,0,1,0
808,9.832045255081765,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.3825088940675583,-1.0,-1.8369701987210297e-16,-0.5680647467311556,-0.8229838658936566,23,312,0,0,1
809,9.454932254496262,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3470738531366253,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,178,225,0,0,1
810,9.17378011666438,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3198138338871326,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,21,225,0,0,1
811,6.018593214496234,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9485628011601908,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,35,225,0,0,0
812,7.85979918056211,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1815240985093376,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,35,225,0,1,0
813,7.353081920515432,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1226305630422626,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,143,225,1,0,0
814,10.107692902830086,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4076379225760736,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,25,225,0,0,1
815,6.3818160174060985,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9990196811606853,0.49999999999999994,0.8660254037844387,-0.992708874098054,0.1205366802553232,1387,43,0,0,0
